"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
0.5 80 "EXP" 0 39 5529 "EXP" FALSE ""
2 40 "EXP" 0.2 27 5530 "EXP" FALSE ""
2 200 "LIN" 0 2 5531 "LIN" FALSE ""
1.5 60 "LIN" 0.1 64 5532 "EXP" FALSE ""
1.3 100 "EXP" 0 31 5533 "EXP" FALSE ""
0.1 60 "LIN" 0.2 53 5534 "LIN" FALSE ""
1.3 40 "EXP" 0 59 5535 "LIN" FALSE ""
2 200 "EXP" 0.2 69 5536 "EXP" FALSE ""
2.5 20 "EXP" 0.2 5 5537 "LIN" FALSE ""
2.5 20 "LIN" 0.1 26 5538 "LIN" FALSE ""
0.1 80 "EXP" 0.1 43 5539 "EXP" FALSE ""
2 100 "EXP" 0.1 71 5540 "EXP" FALSE ""
0.1 20 "EXP" 0.2 79 5541 "LIN" FALSE ""
0.1 100 "EXP" 0.1 44 5542 "LIN" FALSE ""
1.3 40 "EXP" 0 61 5543 "EXP" FALSE ""
2.5 40 "EXP" 0.1 29 5544 "LIN" FALSE ""
0.1 60 "EXP" 0.1 80 5545 "EXP" FALSE ""
0.9 80 "LIN" 0.2 16 5546 "LIN" FALSE ""
0.9 80 "LIN" 0.2 48 5547 "LIN" FALSE ""
2 40 "LIN" 0.1 67 5548 "EXP" FALSE ""
1.3 60 "EXP" 0.2 49 5549 "EXP" FALSE ""
0.9 60 "EXP" 0 29 5550 "LIN" FALSE ""
0.9 20 "LIN" 0.1 10 5551 "EXP" FALSE ""
1.5 100 "EXP" 0 73 5552 "EXP" FALSE ""
1.5 60 "EXP" 0.1 6 5553 "LIN" FALSE ""
2.5 200 "LIN" 0.1 45 5554 "LIN" FALSE ""
0.1 200 "EXP" 0 75 5555 "EXP" FALSE ""
0.5 20 "LIN" 0.2 54 5556 "LIN" FALSE ""
0.9 100 "LIN" 0.1 90 5557 "LIN" FALSE ""
1.3 60 "EXP" 0.1 55 5558 "EXP" FALSE ""
0.1 60 "EXP" 0.1 59 5559 "EXP" FALSE ""
0.1 60 "EXP" 0.2 58 5560 "LIN" FALSE ""
0.5 200 "LIN" 0 64 5561 "LIN" FALSE ""
2 100 "EXP" 0.1 82 5562 "EXP" FALSE ""
0.5 200 "LIN" 0.1 73 5563 "LIN" FALSE ""
0.9 200 "LIN" 0 47 5564 "LIN" FALSE ""
0.1 60 "EXP" 0 34 5565 "EXP" FALSE ""
2.5 40 "LIN" 0.1 1 5566 "LIN" FALSE ""
0.1 200 "EXP" 0 55 5567 "EXP" FALSE ""
0.9 200 "LIN" 0.1 84 5568 "LIN" FALSE ""
1.3 20 "EXP" 0.2 3 5569 "LIN" FALSE ""
0.1 100 "EXP" 0 56 5570 "EXP" FALSE ""
0.9 40 "LIN" 0.1 19 5571 "LIN" FALSE ""
0.5 60 "EXP" 0.1 59 5572 "EXP" FALSE ""
0.5 20 "EXP" 0.2 63 5573 "LIN" FALSE ""
1.5 20 "LIN" 0.1 64 5574 "LIN" FALSE ""
1.3 20 "LIN" 0 43 5575 "LIN" FALSE ""
0.5 80 "LIN" 0 61 5576 "LIN" FALSE ""
0.1 20 "EXP" 0 27 5577 "EXP" FALSE ""
1.5 100 "EXP" 0 20 5578 "LIN" FALSE ""
1.5 40 "EXP" 0 71 5579 "EXP" FALSE ""
1.5 100 "EXP" 0.1 73 5580 "LIN" FALSE ""
0.9 200 "EXP" 0.2 63 5581 "EXP" FALSE ""
0.9 100 "EXP" 0.2 11 5582 "EXP" FALSE ""
0.5 80 "LIN" 0.2 4 5583 "EXP" FALSE ""
2 60 "LIN" 0.1 96 5584 "LIN" FALSE ""
0.9 80 "EXP" 0.1 97 5585 "LIN" FALSE ""
0.1 200 "LIN" 0.2 62 5586 "LIN" FALSE ""
2.5 200 "LIN" 0 33 5587 "LIN" FALSE ""
0.5 100 "EXP" 0 1 5588 "EXP" FALSE ""
1.3 60 "EXP" 0.2 34 5589 "LIN" FALSE ""
2 100 "EXP" 0 44 5590 "EXP" FALSE ""
2.5 40 "LIN" 0.1 26 5591 "LIN" FALSE ""
1.5 200 "EXP" 0.2 24 5592 "EXP" FALSE ""
0.9 40 "LIN" 0.1 24 5593 "EXP" FALSE ""
0.1 200 "EXP" 0.1 31 5594 "EXP" FALSE ""
1.3 40 "EXP" 0 19 5595 "EXP" FALSE ""
0.9 40 "LIN" 0.2 22 5596 "LIN" FALSE ""
2.5 80 "EXP" 0 64 5597 "LIN" FALSE ""
0.5 60 "LIN" 0 72 5598 "LIN" FALSE ""
2.5 20 "EXP" 0.2 83 5599 "EXP" FALSE ""
0.5 100 "EXP" 0.2 26 5600 "EXP" FALSE ""
1.3 60 "EXP" 0.1 11 5601 "EXP" FALSE ""
1.3 60 "EXP" 0 68 5602 "LIN" FALSE ""
0.1 40 "LIN" 0.1 5 5603 "LIN" FALSE ""
2.5 100 "LIN" 0.2 10 5604 "LIN" FALSE ""
2.5 200 "LIN" 0.1 76 5605 "EXP" FALSE ""
1.3 20 "LIN" 0 61 5606 "EXP" FALSE ""
0.9 40 "EXP" 0.2 68 5607 "EXP" FALSE ""
0.5 60 "LIN" 0 86 5608 "LIN" FALSE ""
0.9 80 "EXP" 0.2 78 5609 "EXP" FALSE ""
2.5 40 "LIN" 0.2 81 5610 "EXP" FALSE ""
0.5 60 "EXP" 0.2 74 5611 "LIN" FALSE ""
2 60 "LIN" 0.2 91 5612 "EXP" FALSE ""
1.3 100 "LIN" 0.1 21 5613 "LIN" FALSE ""
2.5 40 "EXP" 0 95 5614 "EXP" FALSE ""
0.9 60 "LIN" 0 59 5615 "LIN" FALSE ""
1.5 40 "LIN" 0.1 70 5616 "EXP" FALSE ""
2.5 20 "EXP" 0.1 44 5617 "LIN" FALSE ""
0.1 100 "EXP" 0 42 5618 "EXP" FALSE ""
0.9 40 "LIN" 0.2 43 5619 "LIN" FALSE ""
2 60 "LIN" 0.2 56 5620 "LIN" FALSE ""
1.5 80 "EXP" 0.2 19 5621 "EXP" FALSE ""
0.5 20 "EXP" 0 26 5622 "LIN" FALSE ""
0.1 60 "EXP" 0.2 63 5623 "LIN" FALSE ""
2 80 "EXP" 0.1 95 5624 "EXP" FALSE ""
2.5 100 "EXP" 0.1 91 5625 "LIN" FALSE ""
2.5 40 "EXP" 0.1 80 5626 "LIN" FALSE ""
2 80 "EXP" 0 13 5627 "EXP" FALSE ""
2 60 "EXP" 0.1 35 5628 "LIN" FALSE ""
2.5 60 "EXP" 0 37 5629 "EXP" FALSE ""
0.9 200 "EXP" 0 17 5630 "LIN" FALSE ""
1.5 40 "LIN" 0.1 18 5631 "LIN" FALSE ""
2.5 80 "EXP" 0.1 77 5632 "EXP" FALSE ""
0.5 200 "EXP" 0.1 82 5633 "EXP" FALSE ""
2 200 "LIN" 0.2 47 5634 "LIN" FALSE ""
0.9 20 "LIN" 0 18 5635 "LIN" FALSE ""
2.5 20 "EXP" 0 49 5636 "LIN" FALSE ""
0.5 60 "LIN" 0.1 55 5637 "LIN" FALSE ""
2 100 "LIN" 0.2 43 5638 "EXP" FALSE ""
0.1 60 "LIN" 0.1 5 5639 "LIN" FALSE ""
0.1 80 "EXP" 0.1 49 5640 "EXP" FALSE ""
0.5 80 "EXP" 0.2 98 5641 "LIN" FALSE ""
2 200 "LIN" 0 83 5642 "LIN" FALSE ""
1.5 100 "EXP" 0.2 89 5643 "LIN" FALSE ""
0.9 60 "EXP" 0 25 5644 "LIN" FALSE ""
2 40 "LIN" 0 71 5645 "LIN" FALSE ""
0.9 200 "EXP" 0.1 35 5646 "EXP" FALSE ""
0.5 40 "LIN" 0.2 35 5647 "LIN" FALSE ""
1.5 40 "LIN" 0.1 56 5648 "LIN" FALSE ""
1.3 200 "LIN" 0.1 52 5649 "LIN" FALSE ""
0.5 100 "EXP" 0 67 5650 "EXP" FALSE ""
0.5 20 "LIN" 0.2 92 5651 "LIN" FALSE ""
2 20 "EXP" 0 50 5652 "LIN" FALSE ""
2 60 "LIN" 0.2 79 5653 "EXP" FALSE ""
0.1 40 "EXP" 0 16 5654 "LIN" FALSE ""
2 100 "LIN" 0.2 95 5655 "LIN" FALSE ""
0.1 80 "LIN" 0.2 26 5656 "LIN" FALSE ""
0.9 40 "EXP" 0.2 25 5657 "EXP" FALSE ""
0.5 80 "EXP" 0.2 9 5658 "EXP" FALSE ""
1.3 40 "LIN" 0.1 6 5659 "LIN" FALSE ""
0.1 80 "LIN" 0.2 2 5660 "LIN" FALSE ""
2 200 "EXP" 0 7 5661 "EXP" FALSE ""
2 200 "LIN" 0.1 53 5662 "LIN" FALSE ""
0.9 80 "LIN" 0.1 90 5663 "EXP" FALSE ""
0.1 60 "EXP" 0.1 99 5664 "EXP" FALSE ""
0.9 60 "EXP" 0.1 100 5665 "EXP" FALSE ""
1.3 100 "EXP" 0.1 24 5666 "EXP" FALSE ""
0.5 200 "EXP" 0 81 5667 "EXP" FALSE ""
2.5 80 "EXP" 0 69 5668 "EXP" FALSE ""
0.1 100 "EXP" 0.1 74 5669 "EXP" FALSE ""
0.9 20 "EXP" 0.2 44 5670 "LIN" FALSE ""
1.5 100 "EXP" 0.2 11 5671 "LIN" FALSE ""
2.5 40 "EXP" 0 78 5672 "EXP" FALSE ""
1.5 200 "LIN" 0.1 30 5673 "LIN" FALSE ""
1.5 100 "LIN" 0.2 50 5674 "LIN" FALSE ""
1.3 200 "EXP" 0.1 37 5675 "LIN" FALSE ""
0.9 20 "EXP" 0.2 68 5676 "EXP" FALSE ""
0.1 80 "LIN" 0.1 42 5677 "LIN" FALSE ""
1.5 200 "EXP" 0 78 5678 "LIN" FALSE ""
2 80 "LIN" 0.1 16 5679 "LIN" FALSE ""
0.9 40 "EXP" 0.1 19 5680 "LIN" FALSE ""
1.5 60 "EXP" 0.2 48 5681 "LIN" FALSE ""
1.3 200 "EXP" 0.2 13 5682 "EXP" FALSE ""
1.3 60 "LIN" 0 25 5683 "LIN" FALSE ""
2 200 "LIN" 0.1 29 5684 "LIN" FALSE ""
0.1 60 "EXP" 0.2 17 5685 "EXP" FALSE ""
1.3 200 "LIN" 0 53 5686 "LIN" FALSE ""
0.1 40 "EXP" 0.1 25 5687 "LIN" FALSE ""
1.5 80 "LIN" 0 38 5688 "LIN" FALSE ""
2 200 "EXP" 0.1 61 5689 "LIN" FALSE ""
0.1 40 "EXP" 0 93 5690 "EXP" FALSE ""
0.9 200 "EXP" 0 2 5691 "LIN" FALSE ""
2.5 80 "EXP" 0 97 5692 "EXP" FALSE ""
2 200 "EXP" 0.1 89 5693 "LIN" FALSE ""
2.5 60 "LIN" 0 19 5694 "LIN" FALSE ""
0.9 40 "EXP" 0 15 5695 "EXP" FALSE ""
0.1 40 "EXP" 0.2 5 5696 "EXP" FALSE ""
1.5 200 "EXP" 0 16 5697 "EXP" FALSE ""
2 40 "EXP" 0 38 5698 "LIN" FALSE ""
1.5 20 "LIN" 0.2 25 5699 "EXP" FALSE ""
2.5 200 "LIN" 0.2 34 5700 "EXP" FALSE ""
2.5 60 "LIN" 0.2 64 5701 "EXP" FALSE ""
1.5 200 "EXP" 0 32 5702 "EXP" FALSE ""
2 200 "LIN" 0.1 55 5703 "LIN" FALSE ""
0.1 100 "EXP" 0.2 70 5704 "LIN" FALSE ""
0.9 80 "EXP" 0.1 24 5705 "LIN" FALSE ""
0.1 60 "EXP" 0.1 8 5706 "EXP" FALSE ""
0.5 60 "EXP" 0 90 5707 "EXP" FALSE ""
2 80 "LIN" 0.1 91 5708 "LIN" FALSE ""
2.5 200 "LIN" 0 15 5709 "LIN" FALSE ""
0.5 80 "EXP" 0 68 5710 "LIN" FALSE ""
0.1 100 "LIN" 0.2 81 5711 "LIN" FALSE ""
0.9 200 "EXP" 0 10 5712 "EXP" FALSE ""
0.5 40 "EXP" 0.1 79 5713 "LIN" FALSE ""
2.5 40 "LIN" 0 85 5714 "LIN" FALSE ""
0.9 80 "LIN" 0.1 63 5715 "LIN" FALSE ""
0.1 100 "LIN" 0.2 38 5716 "LIN" FALSE ""
1.5 40 "LIN" 0.2 3 5717 "LIN" FALSE ""
0.9 200 "LIN" 0.1 82 5718 "LIN" FALSE ""
1.3 80 "LIN" 0.1 85 5719 "LIN" FALSE ""
2 20 "LIN" 0.2 77 5720 "EXP" FALSE ""
0.5 60 "LIN" 0.1 13 5721 "LIN" FALSE ""
1.3 40 "EXP" 0 83 5722 "LIN" FALSE ""
1.5 20 "EXP" 0.1 36 5723 "EXP" FALSE ""
2 40 "LIN" 0.1 89 5724 "LIN" FALSE ""
0.1 80 "EXP" 0.1 58 5725 "EXP" FALSE ""
2.5 60 "LIN" 0 1 5726 "LIN" FALSE ""
1.3 200 "EXP" 0.2 39 5727 "EXP" FALSE ""
2 60 "EXP" 0 27 5728 "LIN" FALSE ""
0.5 80 "EXP" 0 6 5729 "LIN" FALSE ""
2.5 80 "EXP" 0 85 5730 "EXP" FALSE ""
0.5 40 "EXP" 0.2 32 5731 "LIN" FALSE ""
0.1 80 "LIN" 0 81 5732 "LIN" FALSE ""
0.9 60 "EXP" 0.1 20 5733 "LIN" FALSE ""
0.9 40 "EXP" 0.2 95 5734 "EXP" FALSE ""
0.1 100 "EXP" 0 48 5735 "EXP" FALSE ""
0.9 200 "EXP" 0.2 18 5736 "EXP" FALSE ""
0.5 20 "LIN" 0 59 5737 "LIN" FALSE ""
2.5 80 "EXP" 0.1 83 5738 "EXP" FALSE ""
1.3 100 "EXP" 0.2 12 5739 "EXP" FALSE ""
0.9 20 "EXP" 0 32 5740 "LIN" FALSE ""
2 60 "LIN" 0 24 5741 "LIN" FALSE ""
0.1 20 "LIN" 0.1 20 5742 "LIN" FALSE ""
0.1 60 "EXP" 0.2 82 5743 "LIN" FALSE ""
1.3 40 "EXP" 0 32 5744 "EXP" FALSE ""
0.9 100 "EXP" 0.2 83 5745 "EXP" FALSE ""
1.3 100 "EXP" 0.1 84 5746 "LIN" FALSE ""
1.5 20 "EXP" 0 74 5747 "EXP" FALSE ""
0.5 40 "LIN" 0.1 98 5748 "LIN" FALSE ""
2 80 "LIN" 0.1 44 5749 "LIN" FALSE ""
0.5 80 "LIN" 0.2 75 5750 "LIN" FALSE ""
0.5 80 "LIN" 0.1 45 5751 "LIN" FALSE ""
0.5 60 "LIN" 0.1 74 5752 "LIN" FALSE ""
0.9 80 "EXP" 0.2 76 5753 "EXP" FALSE ""
2 80 "EXP" 0.2 86 5754 "EXP" FALSE ""
1.5 40 "LIN" 0 31 5755 "LIN" FALSE ""
1.5 80 "LIN" 0 13 5756 "LIN" FALSE ""
1.3 60 "LIN" 0 71 5757 "LIN" FALSE ""
0.1 60 "EXP" 0 65 5758 "EXP" FALSE ""
0.9 200 "LIN" 0 49 5759 "LIN" FALSE ""
2.5 200 "EXP" 0 96 5760 "LIN" FALSE ""
2.5 60 "LIN" 0.2 98 5761 "LIN" FALSE ""
0.9 100 "EXP" 0.2 52 5762 "EXP" FALSE ""
2.5 40 "LIN" 0.2 100 5763 "LIN" FALSE ""
2 100 "LIN" 0 61 5764 "LIN" FALSE ""
0.1 80 "LIN" 0.2 36 5765 "LIN" FALSE ""
1.5 20 "EXP" 0.2 67 5766 "EXP" FALSE ""
0.5 100 "LIN" 0.1 90 5767 "LIN" FALSE ""
2.5 20 "LIN" 0.1 49 5768 "EXP" FALSE ""
0.9 20 "LIN" 0 4 5769 "LIN" FALSE ""
2 40 "EXP" 0.2 26 5770 "EXP" FALSE ""
1.5 40 "LIN" 0.1 73 5771 "EXP" FALSE ""
1.5 60 "EXP" 0 92 5772 "LIN" FALSE ""
0.1 200 "EXP" 0.2 60 5773 "EXP" FALSE ""
1.3 60 "EXP" 0 33 5774 "EXP" FALSE ""
0.5 200 "EXP" 0.1 13 5775 "EXP" FALSE ""
0.5 20 "EXP" 0.1 80 5776 "LIN" FALSE ""
0.5 40 "LIN" 0.2 100 5777 "LIN" FALSE ""
1.5 100 "LIN" 0 65 5778 "LIN" FALSE ""
0.5 20 "EXP" 0 21 5779 "EXP" FALSE ""
2.5 100 "EXP" 0.2 46 5780 "EXP" FALSE ""
2 100 "EXP" 0 78 5781 "EXP" FALSE ""
1.5 200 "EXP" 0.2 43 5782 "LIN" FALSE ""
2.5 20 "EXP" 0.1 55 5783 "LIN" FALSE ""
0.9 20 "LIN" 0.2 18 5784 "LIN" FALSE ""
2.5 40 "LIN" 0.1 99 5785 "LIN" FALSE ""
0.5 80 "EXP" 0.2 51 5786 "EXP" FALSE ""
2.5 200 "LIN" 0.1 24 5787 "LIN" FALSE ""
1.3 100 "LIN" 0 28 5788 "LIN" FALSE ""
2.5 200 "LIN" 0.1 34 5789 "LIN" FALSE ""
0.1 20 "LIN" 0 43 5790 "LIN" FALSE ""
1.3 40 "EXP" 0.2 6 5791 "EXP" FALSE ""
1.3 20 "LIN" 0 22 5792 "LIN" FALSE ""
1.5 80 "EXP" 0 43 5793 "LIN" FALSE ""
1.3 40 "EXP" 0.1 62 5794 "LIN" FALSE ""
1.5 60 "LIN" 0.1 97 5795 "LIN" FALSE ""
1.5 60 "LIN" 0.1 99 5796 "LIN" FALSE ""
0.9 40 "LIN" 0 89 5797 "LIN" FALSE ""
2 100 "EXP" 0.2 78 5798 "LIN" FALSE ""
0.1 200 "LIN" 0.1 25 5799 "LIN" FALSE ""
0.1 40 "EXP" 0.1 73 5800 "EXP" FALSE ""
0.5 60 "EXP" 0.2 7 5801 "LIN" FALSE ""
1.5 200 "LIN" 0.1 65 5802 "EXP" FALSE ""
0.5 60 "EXP" 0.1 74 5803 "LIN" FALSE ""
0.1 80 "LIN" 0 70 5804 "LIN" FALSE ""
2.5 60 "LIN" 0.2 83 5805 "LIN" FALSE ""
1.5 20 "LIN" 0.2 66 5806 "LIN" FALSE ""
1.3 60 "LIN" 0.2 98 5807 "LIN" FALSE ""
0.9 100 "EXP" 0.2 41 5808 "LIN" FALSE ""
0.5 60 "LIN" 0.2 91 5809 "LIN" FALSE ""
1.3 20 "LIN" 0.1 81 5810 "LIN" FALSE ""
1.5 20 "LIN" 0.1 92 5811 "LIN" FALSE ""
0.9 100 "EXP" 0.2 99 5812 "EXP" FALSE ""
0.1 20 "LIN" 0.2 80 5813 "LIN" FALSE ""
2 60 "EXP" 0 44 5814 "EXP" FALSE ""
1.5 100 "LIN" 0 56 5815 "LIN" FALSE ""
2.5 40 "EXP" 0.2 77 5816 "EXP" FALSE ""
0.1 80 "LIN" 0.1 11 5817 "LIN" FALSE ""
0.9 200 "EXP" 0.2 71 5818 "EXP" FALSE ""
2.5 60 "EXP" 0.2 51 5819 "EXP" FALSE ""
1.3 60 "EXP" 0.1 75 5820 "EXP" FALSE ""
1.5 40 "LIN" 0.1 33 5821 "LIN" FALSE ""
1.3 60 "LIN" 0.1 25 5822 "LIN" FALSE ""
0.9 200 "EXP" 0.1 6 5823 "EXP" FALSE ""
2 100 "EXP" 0 53 5824 "EXP" FALSE ""
2.5 200 "LIN" 0.2 36 5825 "LIN" FALSE ""
1.5 80 "LIN" 0.1 67 5826 "EXP" FALSE ""
0.1 20 "LIN" 0.2 75 5827 "LIN" FALSE ""
0.9 80 "LIN" 0.2 71 5828 "EXP" FALSE ""
0.5 80 "LIN" 0.2 100 5829 "LIN" FALSE ""
0.1 20 "LIN" 0.1 37 5830 "LIN" FALSE ""
0.9 200 "EXP" 0.1 18 5831 "EXP" FALSE ""
1.5 20 "EXP" 0 98 5832 "EXP" FALSE ""
0.1 100 "LIN" 0 81 5833 "LIN" FALSE ""
2 60 "EXP" 0 10 5834 "EXP" FALSE ""
1.5 100 "EXP" 0 98 5835 "LIN" FALSE ""
0.1 80 "LIN" 0.1 81 5836 "LIN" FALSE ""
1.5 60 "EXP" 0.2 100 5837 "EXP" FALSE ""
1.5 40 "EXP" 0.2 40 5838 "EXP" FALSE ""
0.9 20 "LIN" 0.1 17 5839 "LIN" FALSE ""
1.5 200 "EXP" 0.1 50 5840 "EXP" FALSE ""
1.5 80 "EXP" 0.1 94 5841 "EXP" FALSE ""
2.5 80 "EXP" 0 34 5842 "EXP" FALSE ""
0.9 20 "EXP" 0.1 32 5843 "LIN" FALSE ""
1.3 200 "EXP" 0.2 99 5844 "LIN" FALSE ""
1.5 20 "EXP" 0.2 64 5845 "EXP" FALSE ""
0.9 80 "EXP" 0.2 50 5846 "LIN" FALSE ""
0.5 80 "LIN" 0.1 96 5847 "LIN" FALSE ""
2 200 "LIN" 0 77 5848 "LIN" FALSE ""
1.5 100 "EXP" 0 76 5849 "LIN" FALSE ""
0.1 100 "LIN" 0.1 55 5850 "LIN" FALSE ""
0.5 60 "LIN" 0 44 5851 "LIN" FALSE ""
0.5 20 "EXP" 0.1 87 5852 "LIN" FALSE ""
1.3 80 "EXP" 0 49 5853 "EXP" FALSE ""
0.9 20 "EXP" 0.2 34 5854 "EXP" FALSE ""
2.5 80 "LIN" 0.1 9 5855 "LIN" FALSE ""
1.3 20 "LIN" 0.2 63 5856 "EXP" FALSE ""
1.5 60 "EXP" 0 65 5857 "EXP" FALSE ""
0.1 100 "EXP" 0 95 5858 "EXP" FALSE ""
0.9 20 "LIN" 0.1 8 5859 "EXP" FALSE ""
1.3 60 "LIN" 0.2 23 5860 "LIN" FALSE ""
0.1 20 "EXP" 0 80 5861 "LIN" FALSE ""
0.1 80 "EXP" 0 5 5862 "LIN" FALSE ""
1.5 80 "LIN" 0 42 5863 "EXP" FALSE ""
0.5 20 "LIN" 0 81 5864 "LIN" FALSE ""
0.9 100 "EXP" 0.2 55 5865 "EXP" FALSE ""
0.5 20 "LIN" 0.1 80 5866 "LIN" FALSE ""
2 40 "LIN" 0.1 18 5867 "LIN" FALSE ""
0.5 200 "LIN" 0.2 96 5868 "LIN" FALSE ""
0.9 40 "LIN" 0.1 22 5869 "LIN" FALSE ""
2.5 60 "EXP" 0.1 9 5870 "EXP" FALSE ""
2 100 "LIN" 0.2 46 5871 "LIN" FALSE ""
0.1 40 "LIN" 0 93 5872 "LIN" FALSE ""
2.5 60 "EXP" 0 41 5873 "LIN" FALSE ""
2 100 "EXP" 0 5 5874 "LIN" FALSE ""
2 60 "LIN" 0.2 68 5875 "LIN" FALSE ""
0.9 80 "LIN" 0.1 16 5876 "LIN" FALSE ""
1.3 80 "LIN" 0.1 91 5877 "LIN" FALSE ""
2 80 "LIN" 0.1 94 5878 "EXP" FALSE ""
0.1 80 "EXP" 0 20 5879 "EXP" FALSE ""
0.1 60 "LIN" 0.2 38 5880 "LIN" FALSE ""
0.1 80 "LIN" 0.1 55 5881 "LIN" FALSE ""
1.3 40 "EXP" 0.2 57 5882 "LIN" FALSE ""
0.5 40 "EXP" 0.2 12 5883 "LIN" FALSE ""
1.5 60 "LIN" 0.2 87 5884 "LIN" FALSE ""
1.3 20 "EXP" 0.2 51 5885 "LIN" FALSE ""
1.3 40 "LIN" 0.1 45 5886 "LIN" FALSE ""
1.5 100 "LIN" 0.2 36 5887 "LIN" FALSE ""
1.3 100 "LIN" 0.1 31 5888 "EXP" FALSE ""
0.1 200 "LIN" 0.1 86 5889 "LIN" FALSE ""
0.5 80 "LIN" 0 96 5890 "LIN" FALSE ""
0.1 200 "LIN" 0.2 12 5891 "LIN" FALSE ""
2 60 "EXP" 0.2 60 5892 "LIN" FALSE ""
1.3 60 "EXP" 0 40 5893 "EXP" FALSE ""
0.5 40 "LIN" 0.2 24 5894 "LIN" FALSE ""
2.5 60 "EXP" 0.1 84 5895 "EXP" FALSE ""
2 40 "LIN" 0.2 33 5896 "EXP" FALSE ""
2 100 "EXP" 0.1 19 5897 "EXP" FALSE ""
1.3 60 "EXP" 0.2 18 5898 "EXP" FALSE ""
2 20 "EXP" 0.2 22 5899 "EXP" FALSE ""
0.5 40 "LIN" 0.2 16 5900 "LIN" FALSE ""
0.1 80 "EXP" 0.1 28 5901 "EXP" FALSE ""
0.5 200 "EXP" 0 45 5902 "EXP" FALSE ""
2 20 "LIN" 0.1 16 5903 "LIN" FALSE ""
1.3 40 "LIN" 0.1 19 5904 "LIN" FALSE ""
0.9 100 "LIN" 0 49 5905 "LIN" FALSE ""
0.9 100 "LIN" 0.1 95 5906 "LIN" FALSE ""
0.1 100 "EXP" 0.1 38 5907 "EXP" FALSE ""
2 100 "LIN" 0 38 5908 "LIN" FALSE ""
0.5 80 "LIN" 0 7 5909 "LIN" FALSE ""
2.5 80 "LIN" 0 93 5910 "LIN" FALSE ""
0.5 40 "EXP" 0.1 14 5911 "LIN" FALSE ""
0.5 20 "LIN" 0.1 56 5912 "EXP" FALSE ""
2.5 80 "LIN" 0 55 5913 "LIN" FALSE ""
1.5 200 "LIN" 0 54 5914 "LIN" FALSE ""
2 200 "EXP" 0.1 77 5915 "LIN" FALSE ""
2.5 100 "LIN" 0.2 58 5916 "EXP" FALSE ""
0.1 60 "EXP" 0 18 5917 "EXP" FALSE ""
1.3 200 "LIN" 0.1 64 5918 "LIN" FALSE ""
0.5 100 "LIN" 0 37 5919 "LIN" FALSE ""
0.9 80 "LIN" 0 78 5920 "LIN" FALSE ""
2.5 100 "EXP" 0.2 17 5921 "EXP" FALSE ""
0.5 80 "LIN" 0.2 59 5922 "EXP" FALSE ""
2 80 "LIN" 0 49 5923 "LIN" FALSE ""
2.5 80 "EXP" 0.1 76 5924 "EXP" FALSE ""
0.9 20 "LIN" 0 25 5925 "EXP" FALSE ""
1.5 100 "LIN" 0 30 5926 "LIN" FALSE ""
2 100 "EXP" 0.1 31 5927 "EXP" FALSE ""
2.5 40 "LIN" 0.1 34 5928 "LIN" FALSE ""
1.3 200 "EXP" 0.1 13 5929 "EXP" FALSE ""
1.5 100 "EXP" 0.1 96 5930 "EXP" FALSE ""
2.5 20 "LIN" 0.2 42 5931 "EXP" FALSE ""
1.3 80 "LIN" 0 89 5932 "LIN" FALSE ""
0.9 40 "LIN" 0.2 71 5933 "LIN" FALSE ""
0.9 20 "LIN" 0.2 36 5934 "EXP" FALSE ""
2.5 40 "LIN" 0.2 74 5935 "LIN" FALSE ""
1.5 100 "LIN" 0 4 5936 "EXP" FALSE ""
1.3 80 "LIN" 0.1 9 5937 "EXP" FALSE ""
1.3 40 "EXP" 0.1 44 5938 "LIN" FALSE ""
1.3 80 "EXP" 0 75 5939 "LIN" FALSE ""
0.1 20 "LIN" 0.1 61 5940 "LIN" FALSE ""
0.5 40 "EXP" 0.2 20 5941 "EXP" FALSE ""
2 60 "EXP" 0 72 5942 "LIN" FALSE ""
2 80 "EXP" 0.1 64 5943 "LIN" FALSE ""
0.9 200 "LIN" 0 38 5944 "LIN" FALSE ""
1.3 60 "LIN" 0.1 96 5945 "LIN" FALSE ""
0.5 80 "LIN" 0.2 7 5946 "LIN" FALSE ""
2.5 200 "EXP" 0.1 15 5947 "EXP" FALSE ""
0.5 80 "EXP" 0 97 5948 "EXP" FALSE ""
0.5 200 "EXP" 0.2 77 5949 "EXP" FALSE ""
0.1 60 "LIN" 0.1 51 5950 "LIN" FALSE ""
0.5 40 "LIN" 0.1 92 5951 "LIN" FALSE ""
0.9 100 "LIN" 0.1 36 5952 "LIN" FALSE ""
0.5 40 "EXP" 0 22 5953 "EXP" FALSE ""
0.1 20 "EXP" 0 3 5954 "EXP" FALSE ""
2 40 "EXP" 0 58 5955 "EXP" FALSE ""
2.5 200 "EXP" 0 13 5956 "LIN" FALSE ""
2.5 80 "LIN" 0 68 5957 "LIN" FALSE ""
2.5 200 "EXP" 0 55 5958 "EXP" FALSE ""
1.5 80 "LIN" 0 18 5959 "LIN" FALSE ""
1.3 100 "LIN" 0.2 45 5960 "EXP" FALSE ""
1.5 100 "EXP" 0.1 70 5961 "LIN" FALSE ""
1.3 60 "LIN" 0 32 5962 "LIN" FALSE ""
0.5 40 "LIN" 0.1 70 5963 "LIN" FALSE ""
