"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
2.5 20 "LIN" 0 2 49 "EXP" FALSE ""
1.3 60 "LIN" 0 25 50 "LIN" FALSE ""
1.3 40 "EXP" 0.1 15 51 "LIN" FALSE ""
0.5 80 "LIN" 0.2 100 52 "LIN" FALSE ""
2.5 200 "LIN" 0 14 53 "LIN" FALSE ""
0.1 100 "EXP" 0.1 55 54 "EXP" FALSE ""
2 100 "EXP" 0.2 74 55 "LIN" FALSE ""
2.5 60 "EXP" 0.2 16 56 "EXP" FALSE ""
0.5 40 "LIN" 0.1 28 57 "LIN" FALSE ""
1.5 200 "EXP" 0.2 97 58 "EXP" FALSE ""
0.9 100 "EXP" 0 63 59 "LIN" FALSE ""
2.5 200 "LIN" 0.2 86 60 "EXP" FALSE ""
1.5 40 "EXP" 0.1 47 61 "EXP" FALSE ""
0.1 80 "EXP" 0.1 89 62 "EXP" FALSE ""
0.1 60 "EXP" 0 51 63 "EXP" FALSE ""
2 20 "EXP" 0.1 13 64 "LIN" FALSE ""
2 100 "EXP" 0.2 15 65 "LIN" FALSE ""
0.5 200 "LIN" 0.2 39 66 "LIN" FALSE ""
0.9 100 "LIN" 0 88 67 "LIN" FALSE ""
2.5 20 "LIN" 0 99 68 "LIN" FALSE ""
1.3 200 "EXP" 0.1 85 69 "EXP" FALSE ""
2 200 "LIN" 0.2 67 70 "EXP" FALSE ""
2 40 "LIN" 0 92 71 "LIN" FALSE ""
1.3 80 "LIN" 0.1 80 72 "LIN" FALSE ""
0.5 40 "LIN" 0 75 73 "LIN" FALSE ""
2.5 200 "LIN" 0 45 74 "LIN" FALSE ""
0.9 40 "LIN" 0 48 75 "LIN" FALSE ""
1.5 20 "EXP" 0.2 44 76 "LIN" FALSE ""
1.5 20 "EXP" 0 37 77 "LIN" FALSE ""
2 200 "EXP" 0.2 86 78 "EXP" FALSE ""
2 80 "LIN" 0.2 8 79 "LIN" FALSE ""
2.5 60 "LIN" 0 92 80 "EXP" FALSE ""
1.3 20 "EXP" 0.2 52 81 "LIN" FALSE ""
0.1 20 "EXP" 0 88 82 "EXP" FALSE ""
1.3 40 "EXP" 0.2 39 83 "EXP" FALSE ""
0.9 20 "LIN" 0.1 2 84 "LIN" FALSE ""
0.5 40 "LIN" 0.2 64 85 "LIN" FALSE ""
2 40 "LIN" 0 95 86 "LIN" FALSE ""
0.9 40 "LIN" 0.1 61 87 "LIN" FALSE ""
1.5 80 "LIN" 0 9 88 "LIN" FALSE ""
1.5 20 "LIN" 0.2 87 89 "LIN" FALSE ""
1.3 40 "LIN" 0 26 90 "LIN" FALSE ""
2 40 "EXP" 0.2 92 91 "LIN" FALSE ""
2 200 "LIN" 0.1 50 92 "LIN" FALSE ""
0.1 80 "EXP" 0 53 93 "EXP" FALSE ""
0.9 80 "LIN" 0.1 32 94 "LIN" FALSE ""
2 20 "EXP" 0.2 5 95 "LIN" FALSE ""
1.3 40 "EXP" 0.1 11 96 "EXP" FALSE ""
0.1 40 "EXP" 0.1 11 97 "EXP" FALSE ""
0.1 40 "LIN" 0 70 98 "LIN" FALSE ""
0.9 200 "LIN" 0.2 40 99 "LIN" FALSE ""
1.5 20 "EXP" 0.2 64 100 "LIN" FALSE ""
0.5 100 "LIN" 0.2 3 101 "LIN" FALSE ""
1.3 60 "EXP" 0.1 84 102 "LIN" FALSE ""
1.3 200 "EXP" 0 73 103 "LIN" FALSE ""
2.5 80 "LIN" 0 18 104 "LIN" FALSE ""
2 200 "EXP" 0 29 105 "LIN" FALSE ""
0.5 80 "EXP" 0.2 22 106 "EXP" FALSE ""
2 40 "EXP" 0.2 53 107 "EXP" FALSE ""
0.9 200 "EXP" 0.2 5 108 "EXP" FALSE ""
1.5 200 "EXP" 0.1 33 109 "LIN" FALSE ""
1.5 60 "EXP" 0 10 110 "EXP" FALSE ""
1.5 200 "EXP" 0.2 20 111 "EXP" FALSE ""
2.5 60 "LIN" 0 30 112 "EXP" FALSE ""
0.9 20 "LIN" 0 16 113 "EXP" FALSE ""
2.5 40 "LIN" 0.1 73 114 "LIN" FALSE ""
0.1 100 "EXP" 0.2 79 115 "EXP" FALSE ""
2.5 200 "LIN" 0.2 49 116 "EXP" FALSE ""
2 20 "EXP" 0.1 56 117 "LIN" FALSE ""
2 60 "EXP" 0.1 16 118 "LIN" FALSE ""
1.5 80 "LIN" 0.1 48 119 "LIN" FALSE ""
1.3 60 "EXP" 0.1 57 120 "LIN" FALSE ""
2.5 80 "LIN" 0 25 121 "LIN" FALSE ""
0.5 100 "EXP" 0 74 122 "EXP" FALSE ""
0.5 80 "EXP" 0.1 86 123 "EXP" FALSE ""
1.5 80 "LIN" 0 43 124 "LIN" FALSE ""
0.1 200 "LIN" 0.2 40 125 "LIN" FALSE ""
1.5 200 "LIN" 0.2 6 126 "LIN" FALSE ""
2.5 60 "LIN" 0.1 19 127 "EXP" FALSE ""
0.9 200 "LIN" 0.1 40 128 "LIN" FALSE ""
2 20 "LIN" 0.1 55 129 "LIN" FALSE ""
0.5 80 "EXP" 0 24 130 "EXP" FALSE ""
0.9 60 "LIN" 0 32 131 "LIN" FALSE ""
0.5 20 "LIN" 0.2 19 132 "LIN" FALSE ""
0.5 60 "EXP" 0 76 133 "EXP" FALSE ""
2 60 "LIN" 0 19 134 "LIN" FALSE ""
1.3 80 "LIN" 0.1 11 135 "EXP" FALSE ""
1.5 100 "LIN" 0.2 52 136 "LIN" FALSE ""
0.9 80 "LIN" 0.1 93 137 "LIN" FALSE ""
2 40 "EXP" 0.2 57 138 "EXP" FALSE ""
0.1 200 "EXP" 0 21 139 "EXP" FALSE ""
1.3 80 "EXP" 0.2 22 140 "EXP" FALSE ""
1.5 100 "LIN" 0.2 30 141 "LIN" FALSE ""
1.5 100 "LIN" 0.1 46 142 "LIN" FALSE ""
0.1 100 "LIN" 0.1 60 143 "LIN" FALSE ""
0.9 200 "LIN" 0.2 55 144 "LIN" FALSE ""
0.1 200 "LIN" 0 11 145 "LIN" FALSE ""
1.5 40 "LIN" 0.2 15 146 "LIN" FALSE ""
0.9 200 "EXP" 0.2 35 147 "EXP" FALSE ""
0.9 80 "EXP" 0 97 148 "LIN" FALSE ""
1.5 80 "EXP" 0 34 149 "EXP" FALSE ""
0.1 80 "EXP" 0 47 150 "EXP" FALSE ""
1.5 200 "EXP" 0.1 39 151 "EXP" FALSE ""
0.1 200 "EXP" 0.2 97 152 "EXP" FALSE ""
2 60 "LIN" 0.1 13 153 "LIN" FALSE ""
1.5 60 "LIN" 0.2 36 154 "EXP" FALSE ""
0.5 40 "LIN" 0.2 77 155 "LIN" FALSE ""
1.3 100 "EXP" 0.1 43 156 "EXP" FALSE ""
0.5 40 "EXP" 0 34 157 "EXP" FALSE ""
1.5 200 "EXP" 0.2 37 158 "EXP" FALSE ""
0.1 80 "EXP" 0.1 44 159 "EXP" FALSE ""
2.5 40 "EXP" 0.2 8 160 "EXP" FALSE ""
0.1 100 "LIN" 0 92 161 "LIN" FALSE ""
0.5 40 "LIN" 0.2 96 162 "LIN" FALSE ""
0.5 100 "EXP" 0.1 16 163 "EXP" FALSE ""
2.5 20 "EXP" 0 50 164 "EXP" FALSE ""
2.5 40 "EXP" 0.2 14 165 "EXP" FALSE ""
0.5 200 "LIN" 0.2 72 166 "LIN" FALSE ""
0.1 100 "LIN" 0.2 26 167 "LIN" FALSE ""
0.1 200 "LIN" 0 25 168 "LIN" FALSE ""
0.5 60 "LIN" 0.2 49 169 "LIN" FALSE ""
0.5 100 "EXP" 0.1 83 170 "EXP" FALSE ""
1.3 40 "LIN" 0.2 55 171 "EXP" FALSE ""
0.1 60 "LIN" 0.2 13 172 "EXP" FALSE ""
0.5 60 "EXP" 0 15 173 "EXP" FALSE ""
2 200 "EXP" 0 34 174 "LIN" FALSE ""
1.5 200 "LIN" 0 76 175 "LIN" FALSE ""
1.5 20 "EXP" 0.2 92 176 "LIN" FALSE ""
0.5 100 "EXP" 0 52 177 "EXP" FALSE ""
2.5 80 "EXP" 0.2 81 178 "LIN" FALSE ""
1.3 60 "LIN" 0.2 31 179 "LIN" FALSE ""
2 80 "EXP" 0 14 180 "LIN" FALSE ""
0.5 40 "EXP" 0.2 58 181 "EXP" FALSE ""
2.5 40 "LIN" 0.2 24 182 "LIN" FALSE ""
1.3 60 "EXP" 0.1 100 183 "LIN" FALSE ""
1.5 40 "EXP" 0 7 184 "LIN" FALSE ""
2.5 60 "EXP" 0 42 185 "LIN" FALSE ""
2.5 200 "LIN" 0.2 29 186 "LIN" FALSE ""
0.5 100 "LIN" 0.1 67 187 "LIN" FALSE ""
0.1 80 "EXP" 0 64 188 "EXP" FALSE ""
1.5 200 "LIN" 0 28 189 "EXP" FALSE ""
1.3 60 "EXP" 0.1 45 190 "EXP" FALSE ""
0.1 200 "LIN" 0.2 98 191 "LIN" FALSE ""
0.1 20 "LIN" 0.2 39 192 "LIN" FALSE ""
2.5 20 "LIN" 0.1 62 193 "EXP" FALSE ""
1.3 100 "EXP" 0.2 97 194 "EXP" FALSE ""
0.9 20 "EXP" 0 73 195 "LIN" FALSE ""
0.1 80 "LIN" 0.1 94 196 "LIN" FALSE ""
0.9 80 "EXP" 0.1 66 197 "LIN" FALSE ""
1.5 60 "LIN" 0 6 198 "LIN" FALSE ""
0.5 40 "LIN" 0.2 20 199 "EXP" FALSE ""
0.1 20 "LIN" 0.2 22 200 "LIN" FALSE ""
1.3 60 "EXP" 0 67 201 "LIN" FALSE ""
0.5 200 "EXP" 0.1 25 202 "EXP" FALSE ""
0.5 200 "LIN" 0 89 203 "LIN" FALSE ""
2.5 100 "EXP" 0.2 95 204 "EXP" FALSE ""
2 80 "EXP" 0.1 93 205 "LIN" FALSE ""
1.3 100 "LIN" 0.2 32 206 "EXP" FALSE ""
0.9 80 "LIN" 0 93 207 "LIN" FALSE ""
0.5 80 "LIN" 0 93 208 "LIN" FALSE ""
1.3 200 "LIN" 0.1 89 209 "LIN" FALSE ""
1.3 60 "EXP" 0.1 18 210 "LIN" FALSE ""
0.9 20 "EXP" 0.1 53 211 "LIN" FALSE ""
0.1 60 "LIN" 0 8 212 "LIN" FALSE ""
2.5 100 "EXP" 0 77 213 "LIN" FALSE ""
2 80 "EXP" 0.1 10 214 "LIN" FALSE ""
0.5 40 "LIN" 0.1 50 215 "LIN" FALSE ""
0.9 200 "EXP" 0.2 28 216 "EXP" FALSE ""
0.1 40 "LIN" 0.1 27 217 "LIN" FALSE ""
1.5 40 "LIN" 0.1 54 218 "LIN" FALSE ""
0.9 40 "EXP" 0 62 219 "LIN" FALSE ""
0.9 200 "LIN" 0.1 38 220 "LIN" FALSE ""
0.9 100 "LIN" 0 33 221 "LIN" FALSE ""
1.5 100 "LIN" 0.1 81 222 "LIN" FALSE ""
0.9 200 "LIN" 0.1 57 223 "LIN" FALSE ""
1.3 40 "LIN" 0.1 27 224 "EXP" FALSE ""
1.3 40 "LIN" 0.2 26 225 "EXP" FALSE ""
2 20 "EXP" 0.1 61 226 "EXP" FALSE ""
0.5 80 "EXP" 0.2 36 227 "EXP" FALSE ""
0.1 100 "EXP" 0 12 228 "EXP" FALSE ""
0.9 60 "EXP" 0.2 7 229 "EXP" FALSE ""
2 80 "EXP" 0 4 230 "LIN" FALSE ""
2.5 20 "LIN" 0.2 43 231 "LIN" FALSE ""
0.9 200 "LIN" 0.2 41 232 "LIN" FALSE ""
2 40 "LIN" 0.2 75 233 "LIN" FALSE ""
0.5 100 "EXP" 0.1 86 234 "EXP" FALSE ""
0.5 80 "EXP" 0.1 94 235 "EXP" FALSE ""
0.1 200 "EXP" 0.2 30 236 "EXP" FALSE ""
0.1 40 "LIN" 0 64 237 "LIN" FALSE ""
1.3 100 "EXP" 0.2 5 238 "LIN" FALSE ""
0.5 20 "LIN" 0.1 7 239 "LIN" FALSE ""
1.3 100 "EXP" 0 32 240 "LIN" FALSE ""
1.3 60 "EXP" 0.2 35 241 "EXP" FALSE ""
2 40 "LIN" 0.2 76 242 "LIN" FALSE ""
1.5 40 "LIN" 0 94 243 "LIN" FALSE ""
0.5 60 "LIN" 0 39 244 "LIN" FALSE ""
2 60 "LIN" 0 6 245 "LIN" FALSE ""
1.3 200 "LIN" 0.2 94 246 "LIN" FALSE ""
1.3 100 "EXP" 0.1 83 247 "EXP" FALSE ""
2.5 60 "LIN" 0.1 95 248 "EXP" FALSE ""
2 20 "LIN" 0.1 17 249 "EXP" FALSE ""
1.5 80 "EXP" 0 78 250 "EXP" FALSE ""
0.5 60 "EXP" 0.2 19 251 "LIN" FALSE ""
2 40 "EXP" 0.1 72 252 "LIN" FALSE ""
0.9 20 "LIN" 0.1 65 253 "EXP" FALSE ""
2 40 "EXP" 0 77 254 "EXP" FALSE ""
1.5 80 "EXP" 0.1 39 255 "EXP" FALSE ""
0.1 40 "EXP" 0.1 20 256 "EXP" FALSE ""
0.5 100 "EXP" 0.1 34 257 "EXP" FALSE ""
0.9 100 "EXP" 0 73 258 "EXP" FALSE ""
2 60 "LIN" 0 52 259 "LIN" FALSE ""
0.9 60 "EXP" 0 39 260 "EXP" FALSE ""
2.5 60 "LIN" 0.2 95 261 "EXP" FALSE ""
1.5 200 "LIN" 0.2 58 262 "LIN" FALSE ""
1.5 40 "EXP" 0.2 36 263 "EXP" FALSE ""
1.5 80 "EXP" 0.2 41 264 "LIN" FALSE ""
0.9 100 "EXP" 0.1 41 265 "LIN" FALSE ""
2 200 "EXP" 0.1 98 266 "LIN" FALSE ""
1.5 80 "LIN" 0 69 267 "LIN" FALSE ""
2.5 100 "EXP" 0.2 86 268 "LIN" FALSE ""
0.9 200 "EXP" 0.1 83 269 "EXP" FALSE ""
2.5 40 "EXP" 0.2 84 270 "LIN" FALSE ""
0.1 60 "EXP" 0.1 37 271 "EXP" FALSE ""
1.5 40 "LIN" 0.2 96 272 "LIN" FALSE ""
0.1 40 "EXP" 0.2 66 273 "EXP" FALSE ""
2 40 "EXP" 0.1 61 274 "LIN" FALSE ""
2 20 "EXP" 0 40 275 "EXP" FALSE ""
2 80 "EXP" 0 84 276 "EXP" FALSE ""
0.5 60 "LIN" 0.2 65 277 "EXP" FALSE ""
0.1 20 "EXP" 0.2 29 278 "EXP" FALSE ""
2.5 100 "LIN" 0.1 68 279 "LIN" FALSE ""
0.5 20 "LIN" 0.2 75 280 "EXP" FALSE ""
0.1 20 "LIN" 0 20 281 "LIN" FALSE ""
1.5 60 "EXP" 0 19 282 "LIN" FALSE ""
1.5 60 "EXP" 0.1 28 283 "EXP" FALSE ""
0.5 100 "LIN" 0.2 91 284 "LIN" FALSE ""
1.3 60 "EXP" 0.2 71 285 "EXP" FALSE ""
2.5 40 "LIN" 0.2 41 286 "LIN" FALSE ""
0.1 80 "EXP" 0.1 4 287 "LIN" FALSE ""
1.5 20 "LIN" 0 92 288 "EXP" FALSE ""
1.5 20 "LIN" 0.2 71 289 "EXP" FALSE ""
1.5 20 "LIN" 0.1 9 290 "LIN" FALSE ""
1.5 60 "LIN" 0 30 291 "LIN" FALSE ""
2 40 "EXP" 0.1 78 292 "EXP" FALSE ""
2.5 200 "EXP" 0.1 39 293 "LIN" FALSE ""
0.5 20 "LIN" 0.2 77 294 "LIN" FALSE ""
2.5 60 "LIN" 0 22 295 "LIN" FALSE ""
2 80 "LIN" 0.1 37 296 "LIN" FALSE ""
0.9 60 "LIN" 0.2 35 297 "LIN" FALSE ""
1.5 40 "EXP" 0.2 52 298 "LIN" FALSE ""
0.5 60 "LIN" 0.2 16 299 "LIN" FALSE ""
0.9 80 "EXP" 0.2 18 300 "LIN" FALSE ""
0.5 40 "LIN" 0.2 95 301 "LIN" FALSE ""
0.1 40 "EXP" 0.2 87 302 "EXP" FALSE ""
1.5 80 "LIN" 0 31 303 "EXP" FALSE ""
2 80 "LIN" 0 92 304 "LIN" FALSE ""
0.9 40 "EXP" 0.1 62 305 "EXP" FALSE ""
1.3 40 "EXP" 0.1 37 306 "LIN" FALSE ""
0.5 20 "EXP" 0.1 73 307 "LIN" FALSE ""
0.9 20 "LIN" 0 84 308 "EXP" FALSE ""
1.3 200 "EXP" 0.1 21 309 "EXP" FALSE ""
0.1 200 "LIN" 0 10 310 "LIN" FALSE ""
0.9 100 "EXP" 0 49 311 "EXP" FALSE ""
0.1 20 "EXP" 0.2 35 312 "EXP" FALSE ""
0.9 100 "EXP" 0 99 313 "LIN" FALSE ""
1.5 60 "EXP" 0.1 30 314 "EXP" FALSE ""
0.9 200 "LIN" 0.2 48 315 "LIN" FALSE ""
1.5 80 "LIN" 0.1 33 316 "LIN" FALSE ""
2 40 "LIN" 0.1 60 317 "LIN" FALSE ""
2 80 "LIN" 0 95 318 "EXP" FALSE ""
0.1 60 "LIN" 0 36 319 "EXP" FALSE ""
0.1 80 "EXP" 0 5 320 "EXP" FALSE ""
1.5 60 "LIN" 0 9 321 "EXP" FALSE ""
0.9 20 "LIN" 0.1 63 322 "LIN" FALSE ""
2.5 100 "LIN" 0.1 14 323 "EXP" FALSE ""
0.1 20 "LIN" 0.1 21 324 "LIN" FALSE ""
1.5 80 "EXP" 0.2 65 325 "EXP" FALSE ""
0.9 80 "LIN" 0 88 326 "EXP" FALSE ""
2.5 200 "EXP" 0.2 49 327 "EXP" FALSE ""
0.5 200 "EXP" 0 63 328 "EXP" FALSE ""
1.3 40 "LIN" 0.2 10 329 "LIN" FALSE ""
1.3 80 "LIN" 0 99 330 "LIN" FALSE ""
2 80 "EXP" 0 38 331 "LIN" FALSE ""
0.9 40 "EXP" 0 92 332 "LIN" FALSE ""
2 40 "LIN" 0.2 20 333 "EXP" FALSE ""
2.5 40 "LIN" 0.1 10 334 "EXP" FALSE ""
2.5 60 "EXP" 0 13 335 "LIN" FALSE ""
2 200 "LIN" 0.2 94 336 "EXP" FALSE ""
2 20 "EXP" 0 12 337 "EXP" FALSE ""
1.5 60 "EXP" 0 68 338 "LIN" FALSE ""
1.3 100 "LIN" 0.2 4 339 "EXP" FALSE ""
2 60 "EXP" 0.1 91 340 "LIN" FALSE ""
1.3 60 "LIN" 0.1 14 341 "LIN" FALSE ""
2.5 60 "EXP" 0.2 9 342 "LIN" FALSE ""
0.1 100 "LIN" 0.1 42 343 "LIN" FALSE ""
2 100 "LIN" 0.1 92 344 "LIN" FALSE ""
0.9 40 "EXP" 0 44 345 "LIN" FALSE ""
1.5 200 "EXP" 0.2 24 346 "LIN" FALSE ""
0.9 40 "LIN" 0 72 347 "LIN" FALSE ""
0.9 100 "LIN" 0 74 348 "LIN" FALSE ""
1.5 40 "EXP" 0.1 64 349 "LIN" FALSE ""
0.9 40 "LIN" 0 87 350 "EXP" FALSE ""
0.9 80 "EXP" 0.2 84 351 "EXP" FALSE ""
0.9 40 "EXP" 0.1 19 352 "EXP" FALSE ""
1.3 60 "LIN" 0.2 92 353 "LIN" FALSE ""
0.5 20 "LIN" 0.2 85 354 "LIN" FALSE ""
2.5 60 "LIN" 0.2 66 355 "LIN" FALSE ""
1.5 80 "EXP" 0.2 100 356 "LIN" FALSE ""
0.9 200 "EXP" 0 31 357 "EXP" FALSE ""
0.1 200 "LIN" 0.2 86 358 "LIN" FALSE ""
1.3 40 "LIN" 0 78 359 "LIN" FALSE ""
0.5 80 "LIN" 0.2 61 360 "LIN" FALSE ""
2.5 80 "LIN" 0 93 361 "LIN" FALSE ""
1.3 200 "EXP" 0.2 95 362 "LIN" FALSE ""
0.9 200 "EXP" 0.2 16 363 "EXP" FALSE ""
0.5 100 "LIN" 0 86 364 "LIN" FALSE ""
1.5 100 "EXP" 0.2 38 365 "LIN" FALSE ""
0.1 80 "EXP" 0.1 2 366 "EXP" FALSE ""
2.5 40 "EXP" 0.1 29 367 "EXP" FALSE ""
0.1 60 "EXP" 0 94 368 "EXP" FALSE ""
2.5 60 "EXP" 0.1 53 369 "LIN" FALSE ""
0.9 20 "EXP" 0.2 97 370 "LIN" FALSE ""
0.1 80 "LIN" 0.2 68 371 "LIN" FALSE ""
1.3 60 "EXP" 0 41 372 "EXP" FALSE ""
1.5 80 "EXP" 0.1 53 373 "LIN" FALSE ""
0.9 100 "EXP" 0 30 374 "EXP" FALSE ""
1.5 60 "LIN" 0.1 36 375 "LIN" FALSE ""
0.9 80 "EXP" 0.1 25 376 "EXP" FALSE ""
2 80 "EXP" 0.2 53 377 "EXP" FALSE ""
0.9 100 "LIN" 0.2 13 378 "EXP" FALSE ""
1.3 60 "EXP" 0 19 379 "LIN" FALSE ""
0.5 200 "LIN" 0.2 30 380 "LIN" FALSE ""
2 200 "EXP" 0.1 61 381 "EXP" FALSE ""
1.5 40 "EXP" 0.2 64 382 "EXP" FALSE ""
2 60 "LIN" 0.2 71 383 "EXP" FALSE ""
0.9 20 "EXP" 0 60 384 "EXP" FALSE ""
2 200 "EXP" 0.2 69 385 "EXP" FALSE ""
1.5 100 "EXP" 0.2 67 386 "LIN" FALSE ""
0.9 40 "EXP" 0.2 55 387 "LIN" FALSE ""
0.1 20 "LIN" 0 97 388 "LIN" FALSE ""
0.1 200 "EXP" 0 16 389 "EXP" FALSE ""
0.1 40 "EXP" 0.2 4 390 "EXP" FALSE ""
1.5 80 "LIN" 0 70 391 "LIN" FALSE ""
1.5 20 "EXP" 0.2 60 392 "LIN" FALSE ""
0.9 200 "EXP" 0 21 393 "EXP" FALSE ""
2 60 "LIN" 0.2 43 394 "EXP" FALSE ""
0.1 20 "EXP" 0.1 82 395 "EXP" FALSE ""
0.5 200 "EXP" 0 93 396 "EXP" FALSE ""
0.9 100 "LIN" 0 58 397 "LIN" FALSE ""
1.5 20 "LIN" 0.1 56 398 "LIN" FALSE ""
1.5 60 "LIN" 0 65 399 "LIN" FALSE ""
0.5 60 "LIN" 0.2 21 400 "EXP" FALSE ""
2 20 "LIN" 0.1 84 401 "LIN" FALSE ""
0.5 100 "EXP" 0 51 402 "EXP" FALSE ""
1.5 40 "LIN" 0 81 403 "LIN" FALSE ""
0.9 60 "LIN" 0.1 51 404 "LIN" FALSE ""
2.5 40 "EXP" 0.1 4 405 "LIN" FALSE ""
1.3 20 "LIN" 0.2 45 406 "EXP" FALSE ""
0.5 40 "LIN" 0.1 84 407 "LIN" FALSE ""
1.5 100 "EXP" 0.1 90 408 "LIN" FALSE ""
0.9 100 "LIN" 0.2 41 409 "LIN" FALSE ""
0.1 80 "EXP" 0.2 5 410 "EXP" FALSE ""
2.5 100 "EXP" 0 9 411 "LIN" FALSE ""
1.3 40 "LIN" 0 44 412 "LIN" FALSE ""
0.1 100 "LIN" 0.1 46 413 "LIN" FALSE ""
0.9 80 "LIN" 0.1 82 414 "LIN" FALSE ""
2.5 60 "LIN" 0.2 58 415 "LIN" FALSE ""
0.1 100 "EXP" 0 51 416 "EXP" FALSE ""
0.5 40 "EXP" 0 73 417 "EXP" FALSE ""
0.1 40 "LIN" 0.1 85 418 "LIN" FALSE ""
0.9 20 "EXP" 0 36 419 "EXP" FALSE ""
1.3 20 "LIN" 0.1 27 420 "LIN" FALSE ""
0.9 100 "EXP" 0.1 8 421 "EXP" FALSE ""
2.5 40 "LIN" 0.1 76 422 "EXP" FALSE ""
0.1 20 "EXP" 0.2 72 423 "EXP" FALSE ""
2 80 "EXP" 0 82 424 "EXP" FALSE ""
1.3 100 "EXP" 0.1 85 425 "LIN" FALSE ""
1.3 200 "EXP" 0.1 58 426 "EXP" FALSE ""
1.3 40 "LIN" 0.1 43 427 "LIN" FALSE ""
0.5 40 "EXP" 0.2 73 428 "EXP" FALSE ""
1.5 200 "EXP" 0.1 28 429 "EXP" FALSE ""
1.3 20 "LIN" 0.1 87 430 "LIN" FALSE ""
2 80 "EXP" 0.2 100 431 "LIN" FALSE ""
0.1 200 "EXP" 0 43 432 "EXP" FALSE ""
0.1 100 "EXP" 0.2 16 433 "EXP" FALSE ""
0.9 80 "LIN" 0 83 434 "EXP" FALSE ""
1.5 40 "EXP" 0.2 53 435 "LIN" FALSE ""
0.5 60 "LIN" 0.2 78 436 "LIN" FALSE ""
1.5 100 "LIN" 0 92 437 "LIN" FALSE ""
0.9 200 "LIN" 0.2 54 438 "LIN" FALSE ""
1.5 200 "EXP" 0.2 50 439 "EXP" FALSE ""
1.3 80 "LIN" 0.2 69 440 "LIN" FALSE ""
2 80 "LIN" 0 97 441 "EXP" FALSE ""
0.1 100 "EXP" 0.2 69 442 "EXP" FALSE ""
1.3 60 "EXP" 0.2 59 443 "EXP" FALSE ""
2.5 20 "EXP" 0 48 444 "LIN" FALSE ""
1.3 40 "EXP" 0 22 445 "LIN" FALSE ""
2 100 "EXP" 0.1 50 446 "LIN" FALSE ""
2 40 "LIN" 0.1 54 447 "EXP" FALSE ""
2.5 80 "LIN" 0.1 96 448 "EXP" FALSE ""
