"mu" "n" "dist" "p_cens" "rep" "id" "decision" "error" "errorMessage"
1.5 20 "LIN" 0 67 3541 "LIN" FALSE ""
0.1 60 "LIN" 0.2 81 3542 "LIN" FALSE ""
2 100 "LIN" 0.1 71 3543 "LIN" FALSE ""
1.3 60 "EXP" 0 11 3544 "EXP" FALSE ""
2.5 60 "LIN" 0 45 3545 "LIN" FALSE ""
0.5 40 "EXP" 0.2 71 3546 "EXP" FALSE ""
1.5 40 "LIN" 0.1 13 3547 "LIN" FALSE ""
2 200 "EXP" 0 65 3548 "LIN" FALSE ""
0.1 40 "LIN" 0.2 44 3549 "LIN" FALSE ""
1.5 100 "LIN" 0.2 1 3550 "LIN" FALSE ""
2.5 200 "EXP" 0 48 3551 "EXP" FALSE ""
0.9 100 "EXP" 0 92 3552 "EXP" FALSE ""
2 80 "LIN" 0 62 3553 "LIN" FALSE ""
2 100 "LIN" 0.1 32 3554 "LIN" FALSE ""
0.9 40 "LIN" 0.1 16 3555 "LIN" FALSE ""
2 60 "EXP" 0.2 7 3556 "LIN" FALSE ""
1.3 200 "LIN" 0 70 3557 "EXP" FALSE ""
0.1 100 "LIN" 0.2 69 3558 "LIN" FALSE ""
1.5 200 "EXP" 0.1 48 3559 "EXP" FALSE ""
1.5 20 "LIN" 0.2 26 3560 "LIN" FALSE ""
1.3 200 "LIN" 0.2 40 3561 "LIN" FALSE ""
1.5 80 "EXP" 0 27 3562 "EXP" FALSE ""
1.3 60 "EXP" 0 84 3563 "EXP" FALSE ""
0.1 80 "LIN" 0.2 12 3564 "LIN" FALSE ""
0.9 20 "LIN" 0 41 3565 "LIN" FALSE ""
0.1 20 "EXP" 0 58 3566 "LIN" FALSE ""
1.5 80 "LIN" 0 39 3567 "LIN" FALSE ""
2 100 "EXP" 0.2 80 3568 "LIN" FALSE ""
0.1 100 "EXP" 0.2 65 3569 "EXP" FALSE ""
0.9 40 "EXP" 0.2 23 3570 "EXP" FALSE ""
1.5 80 "LIN" 0 86 3571 "EXP" FALSE ""
2 200 "LIN" 0 31 3572 "LIN" FALSE ""
0.9 20 "LIN" 0 23 3573 "LIN" FALSE ""
0.1 40 "LIN" 0.2 90 3574 "LIN" FALSE ""
1.3 80 "EXP" 0.2 39 3575 "LIN" FALSE ""
2 80 "LIN" 0.2 53 3576 "LIN" FALSE ""
1.5 60 "EXP" 0.2 9 3577 "LIN" FALSE ""
2.5 80 "EXP" 0.1 30 3578 "LIN" FALSE ""
0.1 20 "EXP" 0 54 3579 "LIN" FALSE ""
1.5 40 "LIN" 0 91 3580 "LIN" FALSE ""
0.9 200 "LIN" 0 68 3581 "LIN" FALSE ""
1.5 60 "LIN" 0.1 30 3582 "LIN" FALSE ""
0.1 200 "EXP" 0.1 23 3583 "EXP" FALSE ""
1.5 60 "LIN" 0.2 39 3584 "LIN" FALSE ""
0.5 40 "EXP" 0 3 3585 "EXP" FALSE ""
2 100 "LIN" 0 95 3586 "LIN" FALSE ""
1.5 200 "LIN" 0.2 52 3587 "LIN" FALSE ""
2.5 100 "LIN" 0.1 9 3588 "LIN" FALSE ""
0.9 200 "LIN" 0.2 19 3589 "LIN" FALSE ""
0.1 20 "LIN" 0.1 40 3590 "LIN" FALSE ""
2.5 20 "EXP" 0.1 69 3591 "EXP" FALSE ""
1.3 60 "LIN" 0.2 53 3592 "LIN" FALSE ""
0.9 60 "LIN" 0 60 3593 "LIN" FALSE ""
1.3 80 "EXP" 0.2 81 3594 "EXP" FALSE ""
2 40 "LIN" 0.1 12 3595 "LIN" FALSE ""
1.5 100 "EXP" 0.1 86 3596 "LIN" FALSE ""
2.5 200 "LIN" 0.2 84 3597 "LIN" FALSE ""
0.9 100 "LIN" 0.2 93 3598 "LIN" FALSE ""
1.3 60 "LIN" 0 12 3599 "LIN" FALSE ""
0.5 40 "EXP" 0.1 76 3600 "LIN" FALSE ""
2 200 "EXP" 0.2 58 3601 "LIN" FALSE ""
0.9 80 "LIN" 0 24 3602 "LIN" FALSE ""
1.3 100 "LIN" 0 32 3603 "LIN" FALSE ""
0.1 60 "LIN" 0.2 100 3604 "LIN" FALSE ""
2 200 "EXP" 0.2 67 3605 "EXP" FALSE ""
1.5 80 "EXP" 0.1 54 3606 "EXP" FALSE ""
1.3 20 "EXP" 0.1 42 3607 "LIN" FALSE ""
0.9 100 "EXP" 0.2 99 3608 "EXP" FALSE ""
2.5 100 "EXP" 0.1 95 3609 "EXP" FALSE ""
0.5 100 "LIN" 0 80 3610 "LIN" FALSE ""
0.5 200 "EXP" 0 49 3611 "EXP" FALSE ""
0.5 100 "LIN" 0 76 3612 "EXP" FALSE ""
2.5 200 "EXP" 0 29 3613 "LIN" FALSE ""
1.3 80 "LIN" 0 84 3614 "LIN" FALSE ""
0.1 100 "EXP" 0 32 3615 "EXP" FALSE ""
2 60 "EXP" 0 83 3616 "EXP" FALSE ""
1.5 60 "EXP" 0.1 91 3617 "EXP" FALSE ""
0.5 20 "LIN" 0 62 3618 "LIN" FALSE ""
1.5 80 "LIN" 0.1 36 3619 "LIN" FALSE ""
2.5 100 "EXP" 0 92 3620 "LIN" FALSE ""
0.5 20 "EXP" 0.1 45 3621 "LIN" FALSE ""
0.9 60 "EXP" 0 72 3622 "EXP" FALSE ""
0.1 200 "EXP" 0.1 63 3623 "EXP" FALSE ""
0.1 200 "EXP" 0.1 53 3624 "EXP" FALSE ""
2 100 "EXP" 0 6 3625 "EXP" FALSE ""
2 20 "EXP" 0 54 3626 "EXP" FALSE ""
0.5 60 "EXP" 0.1 77 3627 "LIN" FALSE ""
1.3 200 "EXP" 0.2 67 3628 "EXP" FALSE ""
2.5 100 "EXP" 0.1 57 3629 "EXP" FALSE ""
0.1 100 "EXP" 0.1 9 3630 "EXP" FALSE ""
2.5 100 "LIN" 0.1 68 3631 "LIN" FALSE ""
2 80 "EXP" 0.1 24 3632 "EXP" FALSE ""
0.9 100 "EXP" 0.1 26 3633 "EXP" FALSE ""
1.5 60 "EXP" 0.2 43 3634 "LIN" FALSE ""
1.3 60 "LIN" 0.1 18 3635 "EXP" FALSE ""
1.3 20 "LIN" 0.2 44 3636 "LIN" FALSE ""
2 80 "EXP" 0.1 11 3637 "EXP" FALSE ""
0.9 40 "LIN" 0.2 57 3638 "LIN" FALSE ""
0.1 100 "LIN" 0.2 26 3639 "LIN" FALSE ""
1.5 100 "EXP" 0.1 30 3640 "LIN" FALSE ""
0.9 200 "EXP" 0.2 87 3641 "EXP" FALSE ""
0.9 20 "LIN" 0.1 50 3642 "LIN" FALSE ""
2 40 "LIN" 0 40 3643 "LIN" FALSE ""
0.5 60 "EXP" 0.1 65 3644 "EXP" FALSE ""
0.1 20 "EXP" 0.2 80 3645 "LIN" FALSE ""
0.5 100 "EXP" 0.2 71 3646 "EXP" FALSE ""
0.5 200 "LIN" 0.2 86 3647 "LIN" FALSE ""
1.3 80 "LIN" 0 17 3648 "LIN" FALSE ""
0.9 200 "LIN" 0.2 25 3649 "LIN" FALSE ""
2 40 "EXP" 0.2 23 3650 "LIN" FALSE ""
0.5 100 "LIN" 0.2 62 3651 "LIN" FALSE ""
1.5 40 "LIN" 0.1 24 3652 "LIN" FALSE ""
0.5 80 "EXP" 0 62 3653 "EXP" FALSE ""
0.1 20 "EXP" 0.1 64 3654 "EXP" FALSE ""
0.9 80 "EXP" 0.2 43 3655 "EXP" FALSE ""
1.3 100 "LIN" 0.2 13 3656 "LIN" FALSE ""
1.3 40 "EXP" 0.2 79 3657 "EXP" FALSE ""
2.5 60 "LIN" 0.2 68 3658 "EXP" FALSE ""
1.5 200 "LIN" 0.1 81 3659 "LIN" FALSE ""
0.5 60 "LIN" 0.1 9 3660 "LIN" FALSE ""
0.1 200 "EXP" 0.2 90 3661 "EXP" FALSE ""
2.5 60 "EXP" 0.2 58 3662 "EXP" FALSE ""
0.5 80 "EXP" 0.2 85 3663 "EXP" FALSE ""
2 40 "EXP" 0.1 55 3664 "LIN" FALSE ""
2 40 "EXP" 0.2 76 3665 "EXP" FALSE ""
2 80 "LIN" 0.1 50 3666 "LIN" FALSE ""
0.1 100 "EXP" 0 66 3667 "EXP" FALSE ""
1.5 200 "LIN" 0.1 88 3668 "LIN" FALSE ""
1.3 40 "LIN" 0.1 4 3669 "LIN" FALSE ""
0.9 60 "LIN" 0.2 36 3670 "LIN" FALSE ""
0.5 100 "EXP" 0.2 83 3671 "EXP" FALSE ""
1.3 100 "EXP" 0.2 80 3672 "EXP" FALSE ""
2.5 40 "EXP" 0 27 3673 "EXP" FALSE ""
1.3 100 "LIN" 0.1 71 3674 "LIN" FALSE ""
0.1 100 "EXP" 0.1 36 3675 "EXP" FALSE ""
0.5 40 "LIN" 0.2 83 3676 "LIN" FALSE ""
0.9 20 "EXP" 0.1 66 3677 "EXP" FALSE ""
2.5 100 "LIN" 0.1 58 3678 "LIN" FALSE ""
0.9 200 "LIN" 0.1 86 3679 "LIN" FALSE ""
0.1 200 "LIN" 0 45 3680 "LIN" FALSE ""
0.1 40 "LIN" 0 36 3681 "LIN" FALSE ""
1.5 60 "EXP" 0 55 3682 "EXP" FALSE ""
0.5 200 "LIN" 0.1 65 3683 "LIN" FALSE ""
0.5 200 "LIN" 0.2 81 3684 "LIN" FALSE ""
2.5 80 "LIN" 0 32 3685 "LIN" FALSE ""
1.5 100 "LIN" 0 60 3686 "LIN" FALSE ""
1.5 40 "EXP" 0.1 47 3687 "EXP" FALSE ""
1.5 20 "LIN" 0.1 85 3688 "LIN" FALSE ""
2 80 "LIN" 0 66 3689 "LIN" FALSE ""
0.1 80 "LIN" 0 45 3690 "LIN" FALSE ""
1.5 100 "EXP" 0.1 16 3691 "LIN" FALSE ""
2.5 40 "EXP" 0.2 83 3692 "LIN" FALSE ""
2 20 "LIN" 0.2 49 3693 "EXP" FALSE ""
0.5 80 "EXP" 0.1 7 3694 "LIN" FALSE ""
0.5 80 "EXP" 0 39 3695 "EXP" FALSE ""
1.5 80 "EXP" 0.1 93 3696 "LIN" FALSE ""
0.1 20 "EXP" 0.2 71 3697 "EXP" FALSE ""
1.3 100 "LIN" 0.1 57 3698 "LIN" FALSE ""
0.5 100 "LIN" 0 55 3699 "LIN" FALSE ""
0.1 200 "LIN" 0 84 3700 "LIN" FALSE ""
2 40 "LIN" 0.1 64 3701 "LIN" FALSE ""
1.5 200 "LIN" 0.1 44 3702 "LIN" FALSE ""
1.5 200 "EXP" 0.1 40 3703 "LIN" FALSE ""
0.5 100 "EXP" 0 96 3704 "LIN" FALSE ""
0.5 60 "EXP" 0.1 8 3705 "EXP" FALSE ""
0.9 60 "EXP" 0 48 3706 "LIN" FALSE ""
2 20 "LIN" 0 88 3707 "LIN" FALSE ""
2.5 60 "EXP" 0.2 66 3708 "EXP" FALSE ""
1.5 80 "LIN" 0.2 22 3709 "EXP" FALSE ""
2.5 200 "EXP" 0.1 45 3710 "LIN" FALSE ""
0.5 40 "EXP" 0.2 74 3711 "EXP" FALSE ""
1.5 100 "LIN" 0.1 54 3712 "LIN" FALSE ""
0.9 200 "LIN" 0 64 3713 "LIN" FALSE ""
2 200 "EXP" 0.2 26 3714 "EXP" FALSE ""
2.5 80 "LIN" 0.2 86 3715 "LIN" FALSE ""
0.9 100 "EXP" 0 76 3716 "EXP" FALSE ""
2.5 20 "LIN" 0.2 51 3717 "EXP" FALSE ""
2.5 40 "LIN" 0.2 47 3718 "LIN" FALSE ""
1.5 80 "EXP" 0.2 69 3719 "LIN" FALSE ""
1.5 200 "LIN" 0 68 3720 "LIN" FALSE ""
0.1 100 "LIN" 0.1 17 3721 "LIN" FALSE ""
1.5 80 "LIN" 0 4 3722 "LIN" FALSE ""
1.3 100 "LIN" 0.1 43 3723 "LIN" FALSE ""
0.9 80 "EXP" 0.1 98 3724 "EXP" FALSE ""
2.5 40 "EXP" 0 12 3725 "EXP" FALSE ""
1.3 40 "EXP" 0.1 29 3726 "LIN" FALSE ""
2.5 60 "LIN" 0.2 10 3727 "LIN" FALSE ""
2.5 80 "EXP" 0.2 89 3728 "EXP" FALSE ""
1.5 200 "LIN" 0.2 46 3729 "LIN" FALSE ""
0.5 20 "EXP" 0.2 71 3730 "LIN" FALSE ""
0.9 60 "EXP" 0.1 39 3731 "EXP" FALSE ""
0.9 40 "EXP" 0.1 2 3732 "EXP" FALSE ""
0.1 20 "LIN" 0.1 38 3733 "LIN" FALSE ""
2.5 200 "LIN" 0.1 21 3734 "LIN" FALSE ""
2.5 40 "LIN" 0.1 80 3735 "LIN" FALSE ""
1.5 200 "EXP" 0.2 40 3736 "EXP" FALSE ""
0.5 60 "LIN" 0.1 21 3737 "LIN" FALSE ""
2 60 "LIN" 0 28 3738 "LIN" FALSE ""
2 20 "LIN" 0.2 53 3739 "LIN" FALSE ""
0.5 200 "LIN" 0.2 57 3740 "LIN" FALSE ""
2 60 "LIN" 0.2 87 3741 "LIN" FALSE ""
1.3 20 "EXP" 0.2 96 3742 "EXP" FALSE ""
0.5 60 "LIN" 0 44 3743 "LIN" FALSE ""
2 60 "EXP" 0.1 67 3744 "EXP" FALSE ""
0.9 80 "LIN" 0.2 76 3745 "LIN" FALSE ""
0.9 40 "EXP" 0 78 3746 "EXP" FALSE ""
2 80 "EXP" 0.1 23 3747 "EXP" FALSE ""
1.3 40 "LIN" 0.1 48 3748 "LIN" FALSE ""
2.5 20 "LIN" 0.1 11 3749 "LIN" FALSE ""
2 60 "EXP" 0 96 3750 "EXP" FALSE ""
0.5 80 "EXP" 0 35 3751 "LIN" FALSE ""
0.5 20 "LIN" 0 46 3752 "LIN" FALSE ""
0.9 40 "EXP" 0.1 17 3753 "EXP" FALSE ""
0.1 200 "LIN" 0 54 3754 "LIN" FALSE ""
2.5 40 "EXP" 0.1 34 3755 "LIN" FALSE ""
0.5 80 "LIN" 0.1 53 3756 "LIN" FALSE ""
0.1 100 "LIN" 0.1 23 3757 "LIN" FALSE ""
0.1 40 "LIN" 0.2 17 3758 "LIN" FALSE ""
0.5 40 "LIN" 0.1 50 3759 "LIN" FALSE ""
1.3 40 "LIN" 0.1 1 3760 "LIN" FALSE ""
1.5 60 "EXP" 0.1 51 3761 "EXP" FALSE ""
0.9 100 "LIN" 0 69 3762 "LIN" FALSE ""
1.3 60 "EXP" 0 51 3763 "LIN" FALSE ""
1.5 60 "LIN" 0.1 12 3764 "LIN" FALSE ""
2.5 20 "LIN" 0.1 5 3765 "LIN" FALSE ""
1.5 20 "LIN" 0.2 36 3766 "LIN" FALSE ""
0.5 80 "EXP" 0 74 3767 "EXP" FALSE ""
0.9 200 "LIN" 0 23 3768 "LIN" FALSE ""
1.3 20 "EXP" 0.1 2 3769 "LIN" FALSE ""
1.3 20 "EXP" 0.2 82 3770 "EXP" FALSE ""
0.1 100 "EXP" 0 2 3771 "EXP" FALSE ""
2 200 "EXP" 0 95 3772 "EXP" FALSE ""
2.5 100 "LIN" 0.1 76 3773 "LIN" FALSE ""
2.5 60 "LIN" 0.1 46 3774 "LIN" FALSE ""
1.5 60 "LIN" 0 46 3775 "LIN" FALSE ""
0.1 200 "LIN" 0.2 74 3776 "LIN" FALSE ""
0.5 200 "EXP" 0.1 56 3777 "EXP" FALSE ""
0.1 200 "EXP" 0 49 3778 "EXP" FALSE ""
1.3 60 "LIN" 0.2 100 3779 "LIN" FALSE ""
0.9 40 "EXP" 0 48 3780 "LIN" FALSE ""
2.5 60 "LIN" 0 37 3781 "LIN" FALSE ""
0.5 40 "EXP" 0.2 73 3782 "LIN" FALSE ""
2.5 80 "LIN" 0.2 82 3783 "EXP" FALSE ""
0.1 60 "EXP" 0.2 12 3784 "EXP" FALSE ""
2 40 "LIN" 0.1 8 3785 "LIN" FALSE ""
2 100 "EXP" 0 73 3786 "LIN" FALSE ""
1.5 200 "LIN" 0.2 4 3787 "LIN" FALSE ""
0.5 200 "EXP" 0.2 56 3788 "EXP" FALSE ""
0.1 200 "LIN" 0.2 77 3789 "LIN" FALSE ""
0.9 40 "LIN" 0.1 22 3790 "LIN" FALSE ""
1.3 80 "EXP" 0 2 3791 "EXP" FALSE ""
2.5 80 "EXP" 0 19 3792 "EXP" FALSE ""
0.1 60 "LIN" 0.1 92 3793 "EXP" FALSE ""
0.1 60 "EXP" 0 90 3794 "EXP" FALSE ""
0.9 200 "EXP" 0.1 50 3795 "EXP" FALSE ""
0.5 80 "EXP" 0.1 75 3796 "LIN" FALSE ""
2.5 20 "LIN" 0.1 66 3797 "LIN" FALSE ""
2 80 "EXP" 0.1 20 3798 "EXP" FALSE ""
0.9 20 "EXP" 0.2 29 3799 "EXP" FALSE ""
0.5 80 "EXP" 0.1 19 3800 "EXP" FALSE ""
0.1 20 "LIN" 0.1 69 3801 "LIN" FALSE ""
0.9 40 "EXP" 0.2 71 3802 "LIN" FALSE ""
0.9 80 "EXP" 0 95 3803 "EXP" FALSE ""
1.5 80 "EXP" 0.2 13 3804 "EXP" FALSE ""
1.3 40 "EXP" 0.2 73 3805 "LIN" FALSE ""
0.9 60 "EXP" 0.2 95 3806 "LIN" FALSE ""
1.3 40 "LIN" 0.2 52 3807 "LIN" FALSE ""
2 40 "LIN" 0.1 42 3808 "LIN" FALSE ""
2 40 "LIN" 0 43 3809 "EXP" FALSE ""
1.5 80 "EXP" 0.2 73 3810 "EXP" FALSE ""
0.1 200 "EXP" 0.1 51 3811 "EXP" FALSE ""
2 60 "LIN" 0.2 54 3812 "EXP" FALSE ""
1.3 100 "LIN" 0.2 90 3813 "EXP" FALSE ""
0.1 80 "EXP" 0 23 3814 "EXP" FALSE ""
2.5 200 "LIN" 0.2 24 3815 "EXP" FALSE ""
2.5 40 "EXP" 0.1 63 3816 "EXP" FALSE ""
2.5 80 "EXP" 0.1 31 3817 "LIN" FALSE ""
2 60 "EXP" 0 84 3818 "LIN" FALSE ""
2 80 "LIN" 0 67 3819 "EXP" FALSE ""
1.5 200 "EXP" 0.2 60 3820 "LIN" FALSE ""
2.5 40 "LIN" 0 14 3821 "LIN" FALSE ""
0.1 40 "LIN" 0.2 67 3822 "LIN" FALSE ""
0.1 80 "LIN" 0.2 88 3823 "LIN" FALSE ""
2 200 "LIN" 0 11 3824 "EXP" FALSE ""
0.1 20 "LIN" 0.1 54 3825 "LIN" FALSE ""
0.9 20 "EXP" 0 38 3826 "EXP" FALSE ""
2.5 60 "LIN" 0 19 3827 "EXP" FALSE ""
1.5 40 "LIN" 0.1 89 3828 "LIN" FALSE ""
1.3 80 "LIN" 0 91 3829 "LIN" FALSE ""
2.5 60 "EXP" 0 36 3830 "LIN" FALSE ""
0.9 60 "EXP" 0 49 3831 "EXP" FALSE ""
0.5 60 "EXP" 0 74 3832 "LIN" FALSE ""
0.1 20 "LIN" 0.2 45 3833 "LIN" FALSE ""
1.5 20 "EXP" 0.1 3 3834 "EXP" FALSE ""
1.5 20 "EXP" 0 4 3835 "LIN" FALSE ""
2 60 "EXP" 0 34 3836 "EXP" FALSE ""
0.1 40 "LIN" 0.1 44 3837 "LIN" FALSE ""
2.5 200 "EXP" 0.2 83 3838 "EXP" FALSE ""
2 80 "LIN" 0.2 40 3839 "EXP" FALSE ""
2.5 20 "EXP" 0.2 70 3840 "EXP" FALSE ""
2 20 "EXP" 0 66 3841 "LIN" FALSE ""
2 40 "LIN" 0 12 3842 "EXP" FALSE ""
0.5 80 "LIN" 0.2 11 3843 "LIN" FALSE ""
0.5 40 "LIN" 0.2 99 3844 "LIN" FALSE ""
0.5 80 "EXP" 0 75 3845 "EXP" FALSE ""
1.5 100 "EXP" 0 77 3846 "EXP" FALSE ""
0.9 40 "LIN" 0 74 3847 "LIN" FALSE ""
0.5 100 "LIN" 0 87 3848 "LIN" FALSE ""
0.1 40 "LIN" 0.2 15 3849 "LIN" FALSE ""
2.5 80 "LIN" 0 25 3850 "EXP" FALSE ""
1.3 60 "EXP" 0.2 29 3851 "LIN" FALSE ""
1.3 40 "EXP" 0.2 85 3852 "LIN" FALSE ""
0.9 40 "LIN" 0.1 66 3853 "LIN" FALSE ""
1.3 40 "EXP" 0 57 3854 "LIN" FALSE ""
0.5 100 "LIN" 0.1 3 3855 "LIN" FALSE ""
2 40 "EXP" 0.1 76 3856 "LIN" FALSE ""
2.5 100 "EXP" 0.2 78 3857 "EXP" FALSE ""
1.3 200 "LIN" 0.1 45 3858 "LIN" FALSE ""
0.5 100 "EXP" 0.1 8 3859 "LIN" FALSE ""
2 200 "EXP" 0.2 66 3860 "LIN" FALSE ""
1.3 40 "LIN" 0 74 3861 "LIN" FALSE ""
2 40 "EXP" 0.1 51 3862 "EXP" FALSE ""
0.5 20 "LIN" 0 66 3863 "LIN" FALSE ""
0.1 80 "LIN" 0.2 30 3864 "LIN" FALSE ""
1.5 200 "LIN" 0 60 3865 "LIN" FALSE ""
0.1 60 "EXP" 0 82 3866 "EXP" FALSE ""
0.5 60 "LIN" 0.2 45 3867 "LIN" FALSE ""
2.5 80 "EXP" 0 93 3868 "EXP" FALSE ""
2 200 "EXP" 0 3 3869 "EXP" FALSE ""
0.5 20 "EXP" 0.2 57 3870 "EXP" FALSE ""
2.5 60 "LIN" 0 10 3871 "LIN" FALSE ""
0.1 200 "LIN" 0 70 3872 "LIN" FALSE ""
0.1 80 "LIN" 0.2 52 3873 "LIN" FALSE ""
0.5 60 "EXP" 0.1 16 3874 "LIN" FALSE ""
0.5 200 "EXP" 0 3 3875 "EXP" FALSE ""
0.1 40 "EXP" 0.1 50 3876 "EXP" FALSE ""
1.5 200 "LIN" 0.1 12 3877 "LIN" FALSE ""
1.3 20 "EXP" 0 75 3878 "LIN" FALSE ""
0.5 100 "LIN" 0.2 17 3879 "LIN" FALSE ""
0.1 40 "LIN" 0 77 3880 "LIN" FALSE ""
0.9 100 "EXP" 0.2 41 3881 "EXP" FALSE ""
0.9 20 "LIN" 0.1 80 3882 "LIN" FALSE ""
0.1 40 "LIN" 0.2 26 3883 "EXP" FALSE ""
1.5 40 "LIN" 0.1 68 3884 "LIN" FALSE ""
0.9 80 "EXP" 0.2 19 3885 "LIN" FALSE ""
1.3 80 "LIN" 0 92 3886 "LIN" FALSE ""
2 200 "LIN" 0.2 77 3887 "LIN" FALSE ""
2.5 200 "LIN" 0 86 3888 "LIN" FALSE ""
0.9 80 "LIN" 0.2 18 3889 "LIN" FALSE ""
1.3 80 "LIN" 0.1 71 3890 "LIN" FALSE ""
1.5 100 "LIN" 0 44 3891 "LIN" FALSE ""
1.3 60 "LIN" 0.2 55 3892 "LIN" FALSE ""
0.9 40 "LIN" 0.2 32 3893 "LIN" FALSE ""
2.5 40 "LIN" 0 49 3894 "LIN" FALSE ""
1.5 80 "LIN" 0 51 3895 "LIN" FALSE ""
0.5 100 "EXP" 0 28 3896 "EXP" FALSE ""
0.5 100 "EXP" 0.2 53 3897 "EXP" FALSE ""
0.9 200 "EXP" 0.2 56 3898 "LIN" FALSE ""
2 20 "LIN" 0.2 36 3899 "LIN" FALSE ""
0.5 80 "EXP" 0.1 1 3900 "LIN" FALSE ""
0.1 100 "LIN" 0.2 74 3901 "LIN" FALSE ""
2 20 "LIN" 0.2 65 3902 "LIN" FALSE ""
1.5 40 "EXP" 0 11 3903 "EXP" FALSE ""
2.5 80 "LIN" 0 96 3904 "EXP" FALSE ""
0.9 80 "LIN" 0.2 89 3905 "LIN" FALSE ""
2.5 100 "EXP" 0 13 3906 "LIN" FALSE ""
0.5 40 "LIN" 0.1 60 3907 "LIN" FALSE ""
0.5 100 "EXP" 0 63 3908 "EXP" FALSE ""
2.5 20 "EXP" 0.1 80 3909 "LIN" FALSE ""
2.5 200 "LIN" 0.1 94 3910 "LIN" FALSE ""
2.5 40 "EXP" 0 41 3911 "EXP" FALSE ""
2.5 100 "EXP" 0 35 3912 "EXP" FALSE ""
0.5 20 "LIN" 0.1 39 3913 "EXP" FALSE ""
2.5 40 "LIN" 0.1 51 3914 "EXP" FALSE ""
0.5 60 "LIN" 0.2 12 3915 "LIN" FALSE ""
1.5 80 "EXP" 0 43 3916 "LIN" FALSE ""
2 60 "LIN" 0.1 65 3917 "LIN" FALSE ""
2.5 80 "LIN" 0.1 63 3918 "EXP" FALSE ""
2.5 60 "LIN" 0.1 66 3919 "LIN" FALSE ""
0.5 100 "LIN" 0.1 53 3920 "LIN" FALSE ""
0.1 40 "LIN" 0.1 66 3921 "LIN" FALSE ""
1.5 20 "EXP" 0.2 95 3922 "LIN" FALSE ""
0.1 20 "EXP" 0.1 45 3923 "LIN" FALSE ""
2 200 "LIN" 0 50 3924 "LIN" FALSE ""
0.5 20 "EXP" 0.2 42 3925 "LIN" FALSE ""
0.9 40 "LIN" 0 19 3926 "LIN" FALSE ""
1.5 40 "EXP" 0.1 63 3927 "EXP" FALSE ""
0.5 60 "EXP" 0 53 3928 "EXP" FALSE ""
2 100 "EXP" 0 36 3929 "LIN" FALSE ""
1.5 40 "LIN" 0.2 81 3930 "LIN" FALSE ""
0.5 60 "EXP" 0.1 88 3931 "EXP" FALSE ""
0.1 40 "EXP" 0.2 80 3932 "EXP" FALSE ""
1.5 100 "LIN" 0.1 2 3933 "EXP" FALSE ""
1.5 200 "LIN" 0 39 3934 "LIN" FALSE ""
0.9 200 "LIN" 0.2 18 3935 "LIN" FALSE ""
1.3 200 "EXP" 0.1 88 3936 "EXP" FALSE ""
0.5 100 "LIN" 0.1 26 3937 "LIN" FALSE ""
2.5 20 "EXP" 0 8 3938 "LIN" FALSE ""
2.5 80 "EXP" 0 81 3939 "EXP" FALSE ""
2 100 "EXP" 0.2 49 3940 "LIN" FALSE ""
0.9 60 "LIN" 0.2 39 3941 "EXP" FALSE ""
2 40 "EXP" 0.1 54 3942 "EXP" FALSE ""
2 40 "LIN" 0.2 3 3943 "EXP" FALSE ""
0.9 200 "LIN" 0.1 18 3944 "LIN" FALSE ""
0.9 40 "LIN" 0.1 92 3945 "LIN" FALSE ""
0.1 100 "EXP" 0.1 52 3946 "EXP" FALSE ""
0.5 200 "LIN" 0.1 44 3947 "LIN" FALSE ""
0.1 40 "LIN" 0.1 1 3948 "LIN" FALSE ""
0.5 20 "EXP" 0.2 95 3949 "EXP" FALSE ""
0.5 40 "LIN" 0.1 26 3950 "LIN" FALSE ""
2.5 80 "EXP" 0.1 34 3951 "EXP" FALSE ""
0.1 200 "LIN" 0 15 3952 "LIN" FALSE ""
0.5 80 "EXP" 0.2 70 3953 "EXP" FALSE ""
2 100 "LIN" 0.1 66 3954 "LIN" FALSE ""
1.5 100 "EXP" 0.2 34 3955 "LIN" FALSE ""
1.5 80 "LIN" 0 98 3956 "LIN" FALSE ""
2 200 "EXP" 0 50 3957 "EXP" FALSE ""
0.5 200 "LIN" 0.2 95 3958 "LIN" FALSE ""
0.1 60 "EXP" 0.1 22 3959 "EXP" FALSE ""
2.5 20 "EXP" 0 41 3960 "EXP" FALSE ""
0.1 80 "EXP" 0.1 61 3961 "EXP" FALSE ""
1.5 100 "EXP" 0.2 20 3962 "EXP" FALSE ""
1.3 40 "EXP" 0.1 51 3963 "EXP" FALSE ""
0.5 200 "EXP" 0.2 39 3964 "LIN" FALSE ""
2 60 "LIN" 0.1 75 3965 "LIN" FALSE ""
2 100 "LIN" 0.1 76 3966 "LIN" FALSE ""
1.5 40 "LIN" 0.1 25 3967 "LIN" FALSE ""
2 80 "LIN" 0.1 17 3968 "LIN" FALSE ""
0.9 40 "LIN" 0.1 98 3969 "LIN" FALSE ""
1.3 200 "LIN" 0.1 77 3970 "EXP" FALSE ""
2.5 100 "LIN" 0.1 39 3971 "LIN" FALSE ""
2.5 60 "LIN" 0 48 3972 "LIN" FALSE ""
1.3 20 "EXP" 0.2 21 3973 "EXP" FALSE ""
1.3 80 "LIN" 0.1 64 3974 "LIN" FALSE ""
2 80 "EXP" 0.2 70 3975 "EXP" FALSE ""
